attendance_id,employee_id,status,leave_type
104189,1342,Present,None
104190,2473,Present,Sick
104191,4736,Present,None
104192,3397,Present,Sick
104193,1354,Present,Unpaid
104194,4707,Present,Unpaid
104195,4937,Absent,Unpaid
104196,4180,Present,Unpaid
104197,3311,Present,Casual
104198,4938,Leave,Earned
104199,3830,Present,Unpaid
104200,2629,Present,Sick
104201,4260,Present,Earned
104202,876,Present,Unpaid
104203,4879,Present,Casual
104204,2095,Present,Earned
104205,4880,Present,Earned
104206,94,Present,Casual
104207,4255,Present,Casual
104208,4664,Present,Sick
104209,4027,Leave,Earned
104210,1079,Leave,Casual
104211,121,Leave,None
104212,1174,Present,Unpaid
104213,1571,Leave,Sick
104214,3395,Present,Earned
104215,2489,Present,Unpaid
104216,4722,Present,Sick
104217,1197,Present,None
104218,2221,Present,Sick
104219,761,Present,Unpaid
104220,1302,Present,Sick
104221,4231,Present,Earned
104222,1372,Present,Casual
104223,2586,Present,None
104224,1357,Present,Unpaid
104225,4775,Leave,Sick
104226,857,Absent,Casual
104227,1617,Present,Sick
104228,2863,Absent,Casual
104229,468,Present,None
104230,4489,Present,Earned
104231,3992,Present,Casual
104232,3930,WFH,Earned
104233,876,Absent,Earned
104234,3291,Present,None
104235,857,WFH,Casual
104236,2988,Present,Casual
104237,214,Present,None
104238,2271,Present,Earned
104239,3202,Present,Earned
104240,2972,Leave,Sick
104241,458,Present,Earned
104242,4164,Present,None
104243,3638,Present,Earned
104244,915,Present,None
104245,3433,Present,Sick
104246,3656,Present,Earned
104247,840,Present,None
104248,3868,Present,Sick
104249,1668,WFH,Earned
104250,252,Present,Unpaid
104251,2609,Present,Unpaid
104252,3524,Present,Sick
104253,991,Present,Unpaid
104254,3662,Present,Casual
104255,3823,Present,Casual
104256,4286,Present,None
104257,4285,Present,None
104258,2533,Present,Unpaid
104259,4311,Present,Earned
104260,1800,Present,Casual
104261,3256,Present,Earned
104262,3246,Present,Casual
104263,4358,Present,Earned
104264,4404,Present,Casual
104265,1406,Present,Sick
104266,2752,Present,Earned
104267,524,WFH,Sick
104268,355,Present,Sick
104269,3310,Present,Casual
104270,197,Leave,Earned
104271,1036,Present,Unpaid
104272,1365,Present,Earned
104273,588,Leave,Casual
104274,3689,Present,Sick
104275,102,Leave,Earned
104276,3315,WFH,Unpaid
104277,1080,Leave,None
104278,2501,Present,Casual
104279,145,Present,Casual
104280,764,Present,Sick
104281,2086,Present,None
104282,872,Present,Casual
104283,704,Present,Casual
104284,4823,Present,Casual
104285,4372,Present,Unpaid
104286,2090,Absent,Earned
104287,744,Present,Earned
104288,4536,Present,Unpaid
104289,1852,Present,Casual
104290,4514,Present,Casual
104291,399,Present,Unpaid
104292,1014,Present,Casual
104293,10,WFH,Casual
104294,3865,Leave,Earned
104295,4468,Absent,Casual
104296,2385,Present,Earned
104297,2537,Present,Earned
104298,3262,Present,None
104299,2802,Present,Sick
104300,605,Present,Casual
104301,4533,Absent,Sick
104302,4920,Present,None
104303,2213,Present,Sick
104304,4207,Absent,Sick
104305,3895,Leave,Casual
104306,2785,WFH,Casual
104307,4897,Present,Sick
104308,143,Leave,None
104309,3476,Present,None
104310,1073,Leave,Casual
104311,4882,Present,None
104312,1611,Present,Casual
104313,4771,Present,Earned
104314,1751,Present,Casual
104315,2815,Present,Earned
104316,588,Present,Casual
104317,19,Present,Casual
104318,4145,Present,Sick
104319,1420,Present,Unpaid
104320,1466,Present,Unpaid
104321,2170,Present,Sick
104322,841,Present,Unpaid
104323,156,Present,None
104324,4812,Present,Sick
104325,3524,Present,Sick
104326,2088,Present,Unpaid
104327,1959,Present,Earned
104328,1,Present,Sick
104329,3003,Present,Sick
104330,2594,Present,Sick
104331,1526,Absent,Casual
104332,1495,Present,Unpaid
104333,1269,Present,None
104334,3876,Present,Earned
104335,120,Present,Sick
104336,3082,Present,Earned
104337,572,Present,Casual
104338,4300,Present,Earned
104339,3191,Present,None
104340,1599,Present,Unpaid
104341,3693,Present,Sick
104342,4311,Leave,Casual
104343,2216,Present,Unpaid
104344,313,Present,Sick
104345,2357,Leave,None
104346,45,Present,Casual
104347,2023,Present,Sick
104348,2579,Leave,Sick
104349,1542,Present,Earned
104350,4637,Present,Casual
104351,134,Present,None
104352,548,Present,Sick
104353,2505,Present,Unpaid
104354,1686,Present,Casual
104355,3746,Present,Earned
104356,1474,Present,Sick
104357,1842,Present,Earned
104358,3604,Present,Unpaid
104359,119,Present,None
104360,1481,Absent,Sick
104361,3875,Leave,Earned
104362,645,Present,Casual
104363,1213,Present,Earned
104364,929,Leave,Earned
104365,4735,Present,Unpaid
104366,787,Present,Earned
104367,300,Present,None
104368,1532,Present,Casual
104369,420,Present,Casual
104370,1842,Leave,Casual
104371,305,Leave,Earned
104372,4241,Present,None
104373,1429,Present,Earned
104374,466,Present,Casual
104375,4078,Leave,Unpaid
104376,3471,Present,Earned
104377,3026,WFH,Casual
104378,3579,Leave,Earned
104379,990,Present,Unpaid
104380,1339,Present,Casual
104381,3998,Present,None
104382,4159,Present,Sick
104383,1936,Present,Unpaid
104384,1431,Leave,Sick
104385,2186,Present,Sick
104386,1252,Present,Casual
104387,2745,Present,Casual
104388,2837,Present,None
104389,2225,Present,Earned
104390,4008,Present,Unpaid
104391,2840,WFH,Unpaid
104392,3772,Present,Sick
104393,257,Present,Casual
104394,173,Leave,Sick
104395,1874,WFH,Earned
104396,3540,Present,None
104397,173,Leave,Casual
104398,4680,Present,Unpaid
104399,1717,Present,Earned
104400,518,Absent,None
104401,192,Present,Unpaid
104402,3769,Present,Sick
104403,2468,Absent,Earned
104404,1625,Present,Casual
104405,4040,Present,Casual
104406,460,Present,Unpaid
104407,726,Present,Sick
104408,2433,Present,Unpaid
104409,2651,Present,Earned
104410,1067,Present,Unpaid
104411,4104,Present,Casual
104412,4885,Present,Unpaid
104413,4603,Present,Casual
104414,1481,WFH,Casual
104415,172,Present,Sick
104416,3160,Present,Sick
104417,1826,Present,Sick
104418,2704,Present,Casual
104419,1406,Present,Unpaid
104420,1722,Present,Sick
104421,3433,Present,Earned
104422,2821,Absent,Earned
104423,4803,Present,Casual
104424,1850,Present,Earned
104425,389,Present,Earned
104426,4051,Present,None
104427,3059,WFH,Casual
104428,2844,Leave,Unpaid
104429,1009,Present,None
104430,4930,Leave,None
104431,3041,Present,Earned
104432,3653,Present,Unpaid
104433,2918,Leave,None
104434,2464,Present,Earned
104435,4892,Leave,Sick
104436,470,Present,None
104437,174,Present,Casual
104438,4677,Present,None
104439,985,Present,None
104440,3285,WFH,Unpaid
104441,2055,Present,None
104442,48,Present,Casual
104443,3213,Present,Sick
104444,2521,Present,Earned
104445,3382,Leave,Unpaid
104446,1338,Present,None
104447,183,Present,Casual
104448,2955,Present,Sick
104449,4183,Present,Sick
104450,210,Present,Sick
104451,4089,Absent,None
104452,445,Present,Casual
104453,957,Present,Sick
104454,2956,Leave,Earned
104455,4366,Present,Casual
104456,1035,Present,Earned
104457,1670,Present,Earned
104458,1607,Present,Sick
104459,561,Leave,Unpaid
104460,1597,Absent,Unpaid
104461,2882,Present,Sick
104462,4759,Present,None
104463,4816,Present,Unpaid
104464,3735,Present,Casual
104465,2926,Present,Casual
104466,673,Present,Earned
104467,2001,Leave,Sick
104468,3419,Present,Unpaid
104469,4232,WFH,Unpaid
104470,1511,Present,Unpaid
104471,1705,Leave,None
104472,210,WFH,Earned
104473,4230,Present,Casual
104474,2389,Present,Casual
104475,2225,Present,Earned
104476,1683,Present,Sick
104477,3835,Present,Earned
104478,4776,Present,Earned
104479,2345,Present,Earned
104480,507,Present,None
104481,4745,Absent,Casual
104482,303,Absent,None
104483,853,Leave,Sick
104484,146,Present,Sick
104485,718,Present,Sick
104486,776,Leave,Casual
104487,4315,Leave,Unpaid
104488,1320,Present,Sick
104489,4239,WFH,Sick
104490,4124,WFH,Sick
104491,901,Present,None
104492,4308,Present,Sick
104493,3801,WFH,None
104494,4654,Present,Sick
104495,1612,Present,Sick
104496,875,Present,Unpaid
104497,1581,Present,None
104498,806,Present,Sick
104499,1917,Present,Unpaid
104500,4284,Present,Casual
104501,1256,Present,Unpaid
104502,2817,Present,None
104503,319,Present,Casual
104504,4866,Leave,Sick
104505,1957,Leave,Casual
104506,1647,Present,Sick
104507,3719,Present,Unpaid
104508,4635,Present,Sick
104509,1146,Present,Sick
104510,446,Present,Casual
104511,2351,Present,Earned
104512,1064,WFH,Casual
104513,1951,Present,Casual
104514,2876,Present,Unpaid
104515,2926,Present,Sick
104516,3199,Present,None
104517,3635,Leave,Sick
104518,3509,Present,None
104519,282,Present,Sick
104520,2331,Present,Earned
104521,2001,Present,Unpaid
104522,917,Present,Casual
104523,2036,Present,Casual
104524,4965,Present,Casual
104525,161,Present,Earned
104526,1283,Present,Earned
104527,582,Present,None
104528,232,Absent,Earned
104529,3277,Present,Earned
104530,3505,Present,Unpaid
104531,781,Present,Earned
104532,332,WFH,Casual
104533,1929,Present,Sick
104534,607,Present,Unpaid
104535,3587,Present,Earned
104536,1947,Present,Earned
104537,1214,Leave,Unpaid
104538,1203,Present,Unpaid
104539,3557,Present,Earned
104540,3909,Present,None
104541,1623,Present,None
104542,4727,Present,Sick
104543,343,WFH,Casual
104544,815,Leave,Unpaid
104545,4075,Present,Casual
104546,4874,Present,Casual
104547,546,Present,Sick
104548,953,Present,None
104549,275,Present,Sick
104550,2984,Leave,Casual
104551,4040,Present,None
104552,3037,Leave,Earned
104553,3958,Present,None
104554,4280,Present,None
104555,1499,Present,None
104556,3262,Present,None
104557,4660,Present,Unpaid
104558,1949,Present,Unpaid
104559,390,Present,Unpaid
104560,1486,Present,Unpaid
104561,4301,Present,None
104562,4951,Present,None
104563,144,Present,Earned
104564,3669,Leave,Unpaid
104565,3367,Present,None
104566,4455,Present,Sick
104567,1194,WFH,Casual
104568,4537,Present,Sick
104569,276,Present,None
104570,2499,Present,Casual
104571,2636,Leave,Unpaid
104572,2092,Present,Casual
104573,2208,Present,Casual
104574,4676,Present,Casual
104575,1957,Present,None
104576,1272,Present,Casual
104577,2086,Present,Casual
104578,1975,Present,Earned
104579,377,Present,None
104580,835,Present,Unpaid
104581,4502,Present,Earned
104582,1120,Present,Casual
104583,2547,Absent,Earned
104584,564,Present,Earned
104585,3001,Leave,Unpaid
104586,1623,Present,Earned
104587,4944,Present,Casual
104588,1420,Present,Casual
104589,4682,WFH,Casual
104590,2004,Leave,None
104591,2134,Present,Earned
104592,1404,Present,None
104593,4115,Present,Sick
104594,1458,Leave,Unpaid
104595,1546,Present,Sick
104596,4879,Present,Casual
104597,4576,Present,Sick
104598,3721,Present,None
104599,2235,Present,Earned
104600,4510,Present,None
104601,3881,Present,Casual
104602,903,Present,Unpaid
104603,4334,Present,None
104604,4495,Present,Sick
104605,2138,Present,Unpaid
104606,4775,Present,Sick
104607,3109,Present,Sick
104608,2270,Present,Unpaid
104609,785,Present,Casual
104610,2596,Present,Sick
104611,793,Present,Earned
104612,2712,WFH,Unpaid
104613,1393,Present,None
104614,3825,Present,Unpaid
104615,288,WFH,Unpaid
104616,4189,Present,Sick
104617,2420,WFH,Unpaid
104618,3609,Present,Sick
104619,3951,Present,Unpaid
104620,4957,Present,None
104621,1728,Present,Casual
104622,1772,Present,Casual
104623,1102,Present,None
104624,653,Present,Earned
104625,1021,Present,Unpaid
104626,2974,Leave,None
104627,1742,Present,None
104628,186,Present,Casual
104629,1309,Present,Casual
104630,2414,Present,Sick
104631,4678,Present,Casual
104632,3770,Present,Earned
104633,276,Present,Unpaid
104634,914,Present,None
104635,915,Present,Unpaid
104636,1381,Present,Earned
104637,2279,Leave,Earned
104638,3076,Present,Unpaid
104639,4695,Present,Sick
104640,3502,Present,Unpaid
104641,3479,Present,Unpaid
104642,610,Present,Sick
104643,3896,Absent,Unpaid
104644,4740,Present,Earned
104645,680,Present,None
104646,594,Present,Unpaid
104647,2263,Present,Earned
104648,1782,Present,Unpaid
104649,4017,Present,Casual
104650,4191,Present,Earned
104651,1930,Leave,Casual
104652,3429,Leave,Casual
104653,116,Present,Unpaid
104654,2228,Present,Earned
104655,3037,Present,Unpaid
104656,1789,Present,None
104657,4607,Present,Casual
104658,3624,Present,Earned
104659,2230,Present,Sick
104660,4492,Present,Unpaid
104661,1661,WFH,Casual
104662,1321,Present,None
104663,3518,Present,None
104664,2101,Present,Earned
104665,499,Present,Casual
104666,3945,Leave,None
104667,1989,Present,None
104668,4372,Present,Unpaid
104669,474,Present,Casual
104670,27,Present,Unpaid
104671,3593,Present,None
104672,4572,Leave,Casual
104673,2411,WFH,None
104674,4496,Leave,Sick
104675,3098,Present,Casual
104676,1750,Present,Unpaid
104677,2292,Present,Earned
104678,4034,Present,Sick
104679,1287,Present,None
104680,3489,WFH,None
104681,3792,WFH,Earned
104682,124,Present,Casual
104683,1558,Present,None
104684,4925,Present,None
104685,3533,Present,Casual
104686,158,WFH,Unpaid
104687,694,Present,Earned
104688,3537,Leave,Earned
104689,2474,Present,Sick
104690,545,Present,Earned
104691,703,Absent,Sick
104692,4538,Present,Sick
104693,3512,Present,Casual
104694,3442,Leave,None
104695,1485,Present,Earned
104696,2604,Present,Casual
104697,2663,Leave,Earned
104698,785,Present,Sick
104699,1463,Present,Casual
104700,1688,Present,Earned
104701,4850,Present,None
104702,1891,WFH,Unpaid
104703,386,Present,Casual
104704,4925,Present,Casual
104705,4659,Present,Casual
104706,1638,Present,Earned
104707,4620,Present,Earned
104708,473,Present,Earned
104709,459,WFH,Earned
104710,237,Present,None
104711,4015,Present,None
104712,293,Absent,Sick
104713,2147,Leave,None
104714,3868,Present,Casual
104715,2473,Present,Earned
104716,34,Absent,None
104717,980,Present,Earned
104718,63,Present,Unpaid
104719,4265,Present,Unpaid
104720,137,Present,Sick
104721,1938,Leave,Casual
104722,4473,Present,None
104723,1180,Present,Casual
104724,4063,Present,Casual
104725,1041,WFH,Casual
104726,3891,Present,Unpaid
104727,4739,Present,Unpaid
104728,4734,Leave,Casual
104729,4890,Present,Unpaid
104730,3,Present,Earned
104731,4392,Present,Sick
104732,219,Present,Sick
104733,952,Leave,Casual
104734,2034,Present,Unpaid
104735,2368,Leave,Earned
104736,2732,Present,None
104737,1195,Present,Unpaid
104738,521,Present,Casual
104739,3126,Present,Sick
104740,1289,Present,Casual
104741,4207,Present,Casual
104742,3729,Absent,None
104743,2761,Absent,Earned
104744,2174,Leave,Unpaid
104745,1955,WFH,Casual
104746,4275,Present,Casual
104747,2819,Present,Earned
104748,1549,Present,None
104749,972,Present,Sick
104750,3709,Present,None
104751,135,Present,Sick
104752,120,Absent,Unpaid
104753,4499,WFH,Unpaid
104754,2442,Present,None
104755,3128,Present,Earned
104756,3616,Present,Unpaid
104757,4283,Present,Earned
104758,386,Leave,Earned
104759,3596,Present,Sick
104760,3781,Present,Unpaid
104761,471,Present,Earned
104762,3374,Present,Sick
104763,4940,WFH,None
104764,1066,Present,Casual
104765,7,Present,Sick
104766,1178,Present,Sick
104767,1161,Present,None
104768,856,Present,None
104769,4038,Leave,Unpaid
104770,3080,Present,Sick
104771,2043,Present,Casual
104772,1136,Present,None
104773,4829,Present,Sick
104774,3210,Present,Earned
104775,1755,Present,Casual
104776,1111,Present,Casual
104777,1284,WFH,Sick
104778,3191,Present,Earned
104779,2500,Leave,None
104780,3489,Present,Unpaid
104781,4903,Leave,None
104782,3194,Present,Casual
104783,2949,Present,Earned
104784,2447,Present,None
104785,2611,Absent,Earned
104786,4174,Present,Earned
104787,1560,Present,Earned
104788,4731,Present,Earned
104789,2307,Present,Earned
104790,3321,WFH,Casual
104791,1642,Present,Casual
104792,89,Present,Casual
104793,2001,Present,Casual
104794,2998,Present,Unpaid
104795,2458,WFH,Unpaid
104796,988,Absent,Sick
104797,2570,Leave,Casual
104798,4860,Present,None
104799,1212,Absent,Earned
104800,138,Present,None
104801,2285,Present,Sick
104802,861,Leave,Sick
104803,1805,Present,Sick
104804,3528,Present,Earned
104805,2966,Present,Sick
104806,764,Present,Sick
104807,4434,Present,Earned
104808,4957,Present,Earned
104809,1968,Present,Earned
104810,3997,Present,Sick
104811,211,Present,Unpaid
104812,2383,WFH,Earned
104813,1698,Leave,Sick
104814,4812,Present,Sick
104815,1560,Present,None
104816,1361,Present,None
104817,3379,Present,Unpaid
104818,2964,Present,None
104819,346,Present,Earned
104820,4726,Leave,Casual
104821,2474,Present,Casual
104822,779,Present,Sick
104823,798,Leave,Unpaid
104824,1391,Present,Unpaid
104825,3311,Present,None
104826,3055,Present,Unpaid
104827,3663,Present,None
104828,3678,Leave,Unpaid
104829,4687,Leave,Casual
104830,1468,Present,Earned
104831,1248,Present,None
104832,1934,Present,Sick
104833,2825,Present,Sick
104834,1168,Leave,Casual
104835,1020,Present,Sick
104836,4259,Absent,Unpaid
104837,1809,WFH,Sick
104838,4344,Absent,Sick
104839,3550,Absent,Earned
104840,825,Leave,Casual
104841,3315,Present,Earned
104842,793,WFH,Sick
104843,2443,Present,Earned
104844,4166,Present,Unpaid
104845,2346,Present,Casual
104846,78,Present,Sick
104847,294,Present,Earned
104848,1443,Present,None
104849,1881,Present,Sick
104850,3231,Present,Earned
104851,2244,Present,Earned
104852,3181,Leave,None
104853,2470,Absent,Casual
104854,441,Present,Casual
104855,3167,Present,Casual
104856,378,WFH,Sick
104857,4845,Present,Unpaid
104858,3085,Present,Earned
104859,4235,Present,Earned
104860,802,Present,None
104861,4828,Absent,Sick
104862,4033,WFH,Sick
104863,4928,Present,Earned
104864,4842,Present,None
104865,4109,Present,Sick
104866,1499,Present,Sick
104867,4690,Present,Unpaid
104868,4002,Absent,Sick
104869,59,Present,Casual
104870,2095,Leave,Earned
104871,1039,Leave,Casual
104872,1196,Present,Unpaid
104873,4343,Present,Casual
104874,3213,Present,Unpaid
104875,3242,Leave,Casual
104876,1188,WFH,Sick
104877,4931,Present,Earned
104878,3287,Present,Earned
104879,2581,Present,Casual
104880,4944,WFH,Unpaid
104881,4828,Present,Unpaid
104882,2668,Leave,None
104883,3353,Present,Unpaid
104884,2730,Absent,Unpaid
104885,989,Present,Unpaid
104886,4285,Leave,None
104887,3303,Present,Casual
104888,4287,Present,Casual
104889,3473,Present,Unpaid
104890,1572,Present,Unpaid
104891,3836,Present,Sick
104892,2596,Present,Casual
104893,4109,Leave,Sick
104894,1665,Present,Sick
104895,4863,Present,None
104896,4234,Present,None
104897,2623,Present,Earned
104898,3992,Present,Casual
104899,820,Present,Unpaid
104900,2626,Leave,Casual
104901,4083,Present,None
104902,1866,Present,None
104903,4192,Present,None
104904,1715,Present,None
104905,623,Present,None
104906,2182,Present,Unpaid
104907,3579,Present,Earned
104908,2775,Present,None
104909,372,Present,Casual
104910,273,Present,Unpaid
104911,1673,Present,Earned
104912,2682,Present,Earned
104913,3294,Present,Earned
104914,2450,Present,Casual
104915,4377,Leave,Casual
104916,3313,Present,Casual
104917,2683,Present,Unpaid
104918,416,Present,Sick
104919,4973,Present,None
104920,2041,Absent,Earned
104921,4392,Present,Earned
104922,1238,Leave,Earned
104923,4228,WFH,None
104924,3017,Present,None
104925,3135,Leave,None
104926,1204,Present,Unpaid
104927,3076,Present,Unpaid
104928,3097,Present,Sick
104929,523,Present,Casual
104930,3069,Present,Unpaid
104931,2200,Present,Sick
104932,4356,Present,Casual
104933,4516,Leave,Earned
104934,2211,Present,None
104935,479,Present,None
104936,2897,Present,Casual
104937,3047,Present,None
104938,407,Present,Sick
104939,1769,Present,Unpaid
104940,175,Present,None
104941,4542,Present,None
104942,3870,Present,Earned
104943,306,Present,Sick
104944,4471,Present,None
104945,4042,Present,None
104946,3609,Present,Sick
104947,3113,Absent,Unpaid
104948,4071,Present,Sick
104949,4940,Present,None
104950,3271,Present,Earned
104951,3460,Present,Unpaid
104952,185,Present,None
104953,4537,Leave,Sick
104954,2188,Present,Casual
104955,720,Present,Sick
104956,4165,Present,Sick
104957,3375,Absent,Casual
104958,1031,Absent,Sick
104959,4211,Present,Unpaid
104960,3736,Leave,Casual
104961,4595,Present,Earned
104962,349,Present,Earned
104963,2923,Leave,None
104964,3390,WFH,Sick
104965,3067,Present,Sick
104966,1772,Leave,Earned
104967,3454,Present,Sick
104968,3220,WFH,Earned
104969,2882,Present,Sick
104970,3689,Present,None
104971,1292,Present,Sick
104972,439,Leave,Casual
104973,2029,Present,None
104974,318,Present,Unpaid
104975,4571,Present,Unpaid
104976,2598,Present,None
104977,963,Present,Earned
104978,3802,Present,Sick
104979,1203,Present,Unpaid
104980,3395,Present,Earned
104981,3673,Present,Casual
104982,724,Present,Unpaid
104983,4022,Present,Sick
104984,2044,Present,None
104985,1806,Present,Unpaid
104986,1168,Present,Unpaid
104987,1483,Present,Earned
104988,1110,Leave,Casual
104989,2095,Leave,Sick
104990,1200,Present,Earned
104991,664,Present,Sick
104992,87,Leave,None
104993,4647,WFH,None
104994,107,Present,None
104995,1113,Leave,Earned
104996,233,Present,None
104997,4001,Leave,Casual
104998,4014,Present,None
104999,4999,Present,Earned
105000,3908,Present,None
105001,795,Leave,Unpaid
105002,4541,Present,Sick
105003,4747,Present,Casual
105004,1080,Absent,Sick
105005,1226,Present,Casual
105006,3591,Present,None
105007,548,Present,Unpaid
105008,2043,Present,None
105009,4780,Present,Unpaid
105010,4963,Present,None
105011,435,Leave,Sick
105012,2875,Leave,Unpaid
105013,599,Present,Casual
105014,163,Leave,Unpaid
105015,875,Present,Earned
105016,3824,Present,Earned
105017,2236,Present,None
105018,1303,Present,None
105019,814,Present,Sick
105020,1371,Present,None
105021,242,Leave,Earned
105022,3430,Present,Earned
105023,2109,Present,None
105024,1747,Present,Earned
105025,593,Present,None
105026,982,Present,None
105027,4098,Present,Casual
105028,2938,Leave,Earned
105029,960,Present,None
105030,4261,Present,Casual
105031,1978,Present,None
105032,4205,Leave,Earned
105033,994,Leave,Sick
105034,2526,Present,Casual
105035,4123,Present,Earned
105036,3034,Present,Earned
105037,1954,WFH,None
105038,3734,Present,Casual
105039,2726,Present,Unpaid
105040,4108,Leave,None
105041,2855,Present,Unpaid
105042,1893,Present,Earned
105043,1457,Present,Casual
105044,3452,Absent,Casual
105045,3711,Present,Earned
105046,4338,Leave,Earned
105047,2136,Present,Earned
105048,4184,Leave,Casual
105049,4753,Leave,Sick
105050,954,Present,Earned
105051,2250,Present,Unpaid
105052,456,Present,Unpaid
105053,2282,Leave,Earned
105054,2376,Present,Earned
105055,1290,Present,Sick
105056,2477,Present,Earned
105057,285,Present,Sick
105058,1356,Leave,Casual
105059,2764,Present,Sick
105060,605,Leave,Casual
105061,3464,Present,Sick
105062,4748,Leave,None
105063,4424,Present,None
105064,1255,Present,Casual
105065,543,Present,Earned
105066,4738,Present,Unpaid
105067,1169,Present,Sick
105068,4832,Present,Unpaid
105069,676,Present,Sick
105070,3595,Present,Sick
105071,1278,Present,Casual
105072,719,Present,Unpaid
105073,853,Leave,Sick
105074,1353,Present,Unpaid
105075,2064,Present,None
105076,3138,Present,None
105077,86,WFH,Casual
105078,4778,Present,None
105079,3277,Present,Earned
105080,2887,Present,Casual
105081,4824,Present,None
105082,813,Present,Casual
105083,3998,Present,Sick
105084,2312,Present,Casual
105085,1852,Present,None
105086,1240,Present,Earned
105087,2751,Present,Earned
105088,3316,Present,Sick
105089,3422,Present,None
105090,4857,Present,Unpaid
105091,1992,Present,Sick
105092,4337,Present,Casual
105093,2158,Present,Unpaid
105094,4680,Present,Casual
105095,2543,Present,None
105096,3751,Present,Unpaid
105097,3500,Present,Unpaid
105098,3868,Absent,Unpaid
105099,1633,Present,Unpaid
105100,1905,Present,Unpaid
105101,4746,Leave,Sick
105102,2364,Present,None
105103,3000,WFH,Sick
105104,532,Present,Casual
105105,587,Present,Casual
105106,113,Present,Sick
105107,664,Present,None
105108,2992,Present,Earned
105109,2899,Present,Unpaid
105110,2360,Present,None
105111,1476,Present,Sick
105112,4204,Present,Unpaid
105113,3820,Present,Earned
105114,4132,Present,Earned
105115,2472,Present,Casual
105116,917,Present,Casual
105117,350,Leave,Casual
105118,2163,Present,Earned
105119,812,Present,None
105120,118,Present,Casual
105121,48,Present,Unpaid
105122,784,Present,None
105123,2884,Present,Sick
105124,3860,Present,Casual
105125,2581,Present,Casual
105126,1348,WFH,Casual
105127,69,Present,Sick
105128,3879,Present,Unpaid
105129,4707,Present,Unpaid
105130,4247,Leave,Casual
105131,2752,Present,Earned
105132,2045,Present,Unpaid
105133,3448,Present,Earned
105134,682,Present,None
105135,2089,Present,Sick
105136,3212,Present,Unpaid
105137,1516,Present,None
105138,2827,Absent,Sick
105139,471,Present,Sick
105140,1710,Present,Casual
105141,2394,Present,Sick
105142,846,Present,Earned
105143,3564,Leave,Casual
105144,4367,Absent,Casual
105145,3304,Present,None
105146,1695,Present,Earned
105147,376,Present,Casual
105148,1965,Present,Unpaid
105149,260,Present,Casual
105150,154,Leave,Sick
105151,4342,Present,Earned
105152,616,Present,Sick
105153,3146,Present,Unpaid
105154,4251,Present,Sick
105155,1378,Present,Unpaid
105156,4145,Absent,Casual
105157,1447,Present,Casual
105158,4604,Present,Sick
105159,3056,Absent,Sick
105160,3833,Leave,Unpaid
105161,4403,Present,Earned
105162,1228,Present,Casual
105163,3776,Leave,Unpaid
105164,666,Present,Earned
105165,3792,Present,None
105166,2110,Present,Earned
105167,1777,Present,None
105168,155,Present,Sick
105169,4136,Present,Earned
105170,2555,Present,Sick
105171,1266,Absent,Earned
105172,1956,Present,Unpaid
105173,107,Leave,Unpaid
105174,236,Present,Sick
105175,355,Leave,Sick
105176,4739,Present,Earned
105177,4570,Absent,None
105178,2891,Present,None
105179,2593,Present,Casual
105180,488,Present,Sick
105181,1858,Leave,Earned
105182,277,Leave,Sick
105183,2664,Leave,Sick
105184,3208,Leave,Sick
105185,821,Present,Casual
105186,2055,Present,Sick
105187,4586,Absent,Sick
105188,1655,Present,None
105189,2831,Leave,Unpaid
105190,1293,Present,Sick
105191,4833,Present,Earned
105192,1989,Leave,Sick
105193,4251,Present,Unpaid
105194,2845,Present,Sick
105195,4731,Present,Unpaid
105196,1953,Present,Earned
105197,713,Present,Unpaid
105198,4340,Present,None
105199,3899,Leave,None
105200,1285,Present,Sick
105201,2432,Present,Unpaid
105202,2692,Present,None
105203,1576,Present,Earned
105204,3456,Leave,Casual
105205,3656,WFH,Earned
105206,4105,Present,None
105207,1980,Present,None
105208,4420,Present,Unpaid
105209,4426,Present,Sick
105210,3237,Leave,Earned
105211,3897,Present,Sick
105212,1649,Present,Unpaid
105213,2374,WFH,Sick
105214,1802,Present,Casual
105215,1709,Present,Sick
105216,833,Absent,Unpaid
105217,1640,Leave,Casual
105218,4385,Present,Sick
105219,1004,Present,Earned
105220,1234,Absent,None
105221,4347,Present,Sick
105222,3162,Leave,None
105223,4140,Present,Casual
105224,4180,Present,Unpaid
105225,2895,Present,Unpaid
105226,4898,Present,Earned
105227,3002,Present,Casual
105228,1599,Present,Unpaid
105229,1251,Present,Sick
105230,203,Present,None
105231,772,Present,Casual
105232,2698,Present,Sick
105233,3409,Leave,Casual
105234,339,Present,None
105235,100,Present,None
105236,2985,Present,Unpaid
105237,3667,Present,None
105238,131,Present,Earned
105239,3627,Present,Casual
105240,3121,Present,Unpaid
105241,3380,WFH,Unpaid
105242,1827,Present,Sick
105243,521,Present,Unpaid
105244,3924,Present,Casual
105245,838,Present,Unpaid
105246,2028,Present,None
105247,913,Present,None
105248,676,Present,Sick
105249,1523,Present,Unpaid
105250,3479,Present,Casual
105251,1497,Present,Unpaid
105252,4690,Present,Unpaid
105253,128,Present,None
105254,3856,Present,Unpaid
105255,299,WFH,Earned
105256,2839,Present,None
105257,3626,Leave,None
105258,3014,Present,Earned
105259,462,Leave,None
105260,3064,Present,Sick
105261,4990,Present,Earned
105262,165,Present,Earned
105263,1841,Leave,Sick
