employee_id,employee_name,department,facility_id,designation,status
3726,Employee-3726,Operations,7,L4,Inactive
3727,Employee-3727,Finance,39,L4,Active
3728,Employee-3728,IT,3,L4,Active
3729,Employee-3729,Operations,12,Manager,Active
3730,Employee-3730,Sales,7,Manager,Active
3731,Employee-3731,Finance,49,Manager,Active
3732,Employee-3732,Sales,26,L1,Active
3733,Employee-3733,HR,33,Manager,Active
3734,Employee-3734,Finance,37,L4,Active
3735,Employee-3735,Operations,48,L2,Active
3736,Employee-3736,Finance,15,Manager,Active
3737,Employee-3737,Sales,2,L2,Active
3738,Employee-3738,IT,41,L4,Inactive
3739,Employee-3739,Finance,7,Manager,Active
3740,Employee-3740,Operations,32,L1,Active
3741,Employee-3741,HR,4,L1,Active
3742,Employee-3742,Support,20,L2,Active
3743,Employee-3743,IT,50,Senior Manager,Active
3744,Employee-3744,HR,36,L1,Inactive
3745,Employee-3745,Finance,32,L1,Active
3746,Employee-3746,Sales,28,L1,Active
3747,Employee-3747,Sales,13,L4,Active
3748,Employee-3748,Operations,1,L1,Active
3749,Employee-3749,Sales,35,L3,Active
3750,Employee-3750,IT,48,Manager,Active
3751,Employee-3751,Sales,30,L1,Active
3752,Employee-3752,Operations,36,Senior Manager,Inactive
3753,Employee-3753,Support,25,Senior Manager,Active
3754,Employee-3754,Finance,16,L1,Active
3755,Employee-3755,Finance,19,L1,Active
3756,Employee-3756,Sales,1,L3,Active
3757,Employee-3757,HR,5,L1,Active
3758,Employee-3758,Finance,22,L1,Active
3759,Employee-3759,Support,24,Manager,Active
3760,Employee-3760,Sales,43,Senior Manager,Active
3761,Employee-3761,Operations,45,L3,Active
3762,Employee-3762,Support,37,Senior Manager,Active
3763,Employee-3763,Sales,36,L3,Active
3764,Employee-3764,Support,36,Senior Manager,Active
3765,Employee-3765,Finance,4,L1,Active
3766,Employee-3766,Operations,36,Senior Manager,Active
3767,Employee-3767,Sales,18,Senior Manager,Active
3768,Employee-3768,IT,50,L3,Active
3769,Employee-3769,Operations,16,L2,Active
3770,Employee-3770,IT,41,L3,Active
3771,Employee-3771,Support,18,L3,Active
3772,Employee-3772,HR,22,L3,Active
3773,Employee-3773,Operations,2,L4,Inactive
3774,Employee-3774,Support,21,L4,Inactive
3775,Employee-3775,IT,36,L4,Active
3776,Employee-3776,Finance,44,L3,Active
3777,Employee-3777,Finance,39,L2,Inactive
3778,Employee-3778,HR,47,L3,Active
3779,Employee-3779,Operations,39,L1,Active
3780,Employee-3780,Operations,29,L2,Active
3781,Employee-3781,Operations,26,L4,Active
3782,Employee-3782,Support,21,Senior Manager,Active
3783,Employee-3783,HR,17,Senior Manager,Active
3784,Employee-3784,Operations,16,Manager,Active
3785,Employee-3785,Support,31,L2,Active
3786,Employee-3786,Finance,9,L4,Active
3787,Employee-3787,IT,31,L2,Active
3788,Employee-3788,Support,14,L2,Active
3789,Employee-3789,Finance,49,Senior Manager,Active
3790,Employee-3790,Finance,37,L3,Active
3791,Employee-3791,IT,2,L1,Active
3792,Employee-3792,Finance,48,Manager,Active
3793,Employee-3793,HR,46,L4,Active
3794,Employee-3794,IT,14,L2,Active
3795,Employee-3795,Finance,33,Manager,Active
3796,Employee-3796,Sales,35,L2,Active
3797,Employee-3797,Support,39,Senior Manager,Active
3798,Employee-3798,Finance,47,L1,Active
3799,Employee-3799,HR,20,Senior Manager,Active
3800,Employee-3800,Operations,2,Manager,Active
3801,Employee-3801,Finance,41,L4,Active
3802,Employee-3802,Operations,19,L2,Active
3803,Employee-3803,Sales,37,L1,Active
3804,Employee-3804,Finance,18,Senior Manager,Active
3805,Employee-3805,IT,16,Manager,Active
3806,Employee-3806,Operations,4,Senior Manager,Active
3807,Employee-3807,Sales,12,L2,Active
3808,Employee-3808,IT,29,L2,Active
3809,Employee-3809,IT,7,L4,Active
3810,Employee-3810,IT,14,L1,Inactive
3811,Employee-3811,IT,12,L3,Active
3812,Employee-3812,Finance,35,Senior Manager,Active
3813,Employee-3813,Support,5,L2,Active
3814,Employee-3814,Finance,17,Manager,Active
3815,Employee-3815,Finance,42,Senior Manager,Active
3816,Employee-3816,Sales,32,L4,Active
3817,Employee-3817,Sales,10,L4,Active
3818,Employee-3818,Support,43,L2,Active
3819,Employee-3819,Sales,17,L2,Active
3820,Employee-3820,HR,5,L2,Active
3821,Employee-3821,Support,45,L3,Active
3822,Employee-3822,Sales,42,L2,Active
3823,Employee-3823,Support,9,Senior Manager,Active
3824,Employee-3824,Finance,49,Senior Manager,Active
3825,Employee-3825,Finance,33,L1,Active
3826,Employee-3826,Support,36,Manager,Active
3827,Employee-3827,HR,36,L2,Active
3828,Employee-3828,HR,18,Senior Manager,Active
3829,Employee-3829,Support,9,Senior Manager,Active
3830,Employee-3830,Sales,29,Senior Manager,Active
3831,Employee-3831,Operations,50,L3,Inactive
3832,Employee-3832,HR,14,Manager,Active
3833,Employee-3833,IT,25,L4,Active
3834,Employee-3834,Finance,15,Senior Manager,Active
3835,Employee-3835,Support,6,L2,Active
3836,Employee-3836,IT,42,Senior Manager,Active
3837,Employee-3837,Support,29,Manager,Active
3838,Employee-3838,Finance,15,L4,Active
3839,Employee-3839,Finance,29,L3,Active
3840,Employee-3840,HR,4,L1,Active
3841,Employee-3841,HR,18,L2,Active
3842,Employee-3842,IT,50,L1,Active
3843,Employee-3843,Support,49,L3,Active
3844,Employee-3844,Finance,44,Manager,Active
3845,Employee-3845,IT,39,Manager,Active
3846,Employee-3846,Operations,16,L3,Active
3847,Employee-3847,IT,11,Senior Manager,Active
3848,Employee-3848,Sales,14,L3,Active
3849,Employee-3849,IT,3,L2,Active
3850,Employee-3850,Sales,50,L4,Active
3851,Employee-3851,Sales,42,L1,Active
3852,Employee-3852,Sales,38,L1,Active
3853,Employee-3853,Operations,45,Manager,Inactive
3854,Employee-3854,IT,42,Senior Manager,Active
3855,Employee-3855,IT,18,Manager,Active
3856,Employee-3856,Operations,20,L2,Active
3857,Employee-3857,Finance,48,L3,Active
3858,Employee-3858,HR,25,L1,Active
3859,Employee-3859,IT,38,L2,Active
3860,Employee-3860,HR,13,Manager,Active
3861,Employee-3861,Support,4,Manager,Active
3862,Employee-3862,Support,14,L1,Active
3863,Employee-3863,Operations,33,Manager,Active
3864,Employee-3864,Support,28,Senior Manager,Active
3865,Employee-3865,Support,37,Manager,Active
3866,Employee-3866,Finance,8,L4,Active
3867,Employee-3867,Finance,44,L3,Active
3868,Employee-3868,Finance,34,Manager,Inactive
3869,Employee-3869,Support,44,L4,Active
3870,Employee-3870,Operations,5,L2,Active
3871,Employee-3871,Sales,5,Manager,Active
3872,Employee-3872,Sales,31,Senior Manager,Active
3873,Employee-3873,HR,45,L2,Active
3874,Employee-3874,Sales,9,Manager,Active
3875,Employee-3875,Sales,42,L1,Active
3876,Employee-3876,Finance,32,L4,Active
3877,Employee-3877,Finance,33,L4,Active
3878,Employee-3878,Support,3,L1,Active
3879,Employee-3879,HR,30,L3,Active
3880,Employee-3880,IT,50,Senior Manager,Active
3881,Employee-3881,HR,12,L4,Active
3882,Employee-3882,HR,29,L2,Active
3883,Employee-3883,Operations,3,Senior Manager,Active
3884,Employee-3884,Support,26,L4,Active
3885,Employee-3885,Operations,30,L3,Active
3886,Employee-3886,HR,9,L2,Active
3887,Employee-3887,HR,26,Senior Manager,Active
3888,Employee-3888,HR,2,L2,Active
3889,Employee-3889,Sales,3,L1,Active
3890,Employee-3890,Operations,46,Manager,Active
3891,Employee-3891,HR,4,L1,Active
3892,Employee-3892,Finance,25,Senior Manager,Active
3893,Employee-3893,Support,13,Manager,Active
3894,Employee-3894,Support,39,L1,Active
3895,Employee-3895,Finance,44,Manager,Active
3896,Employee-3896,Support,35,L4,Active
3897,Employee-3897,Sales,23,L2,Active
3898,Employee-3898,Sales,9,Manager,Active
3899,Employee-3899,IT,2,L4,Active
3900,Employee-3900,IT,41,L3,Active
3901,Employee-3901,IT,44,L1,Active
3902,Employee-3902,Support,31,L3,Active
3903,Employee-3903,Sales,44,Senior Manager,Active
3904,Employee-3904,Sales,47,L4,Active
3905,Employee-3905,Sales,2,L3,Active
3906,Employee-3906,Finance,32,L3,Active
3907,Employee-3907,Sales,18,L4,Active
3908,Employee-3908,Finance,13,L2,Active
3909,Employee-3909,IT,46,Manager,Active
3910,Employee-3910,IT,5,Senior Manager,Active
3911,Employee-3911,Support,42,Senior Manager,Active
3912,Employee-3912,IT,44,L1,Active
3913,Employee-3913,Support,10,Manager,Active
3914,Employee-3914,HR,43,L1,Active
3915,Employee-3915,HR,25,Senior Manager,Active
3916,Employee-3916,Operations,34,Manager,Inactive
3917,Employee-3917,Support,37,L3,Active
3918,Employee-3918,Operations,30,L2,Active
3919,Employee-3919,Operations,7,L3,Active
3920,Employee-3920,HR,6,L2,Active
3921,Employee-3921,Support,3,L4,Active
3922,Employee-3922,HR,13,L1,Active
3923,Employee-3923,Operations,3,L1,Active
3924,Employee-3924,Support,26,L4,Active
3925,Employee-3925,Operations,24,Manager,Active
3926,Employee-3926,Sales,6,L4,Active
3927,Employee-3927,Support,43,Senior Manager,Active
3928,Employee-3928,Support,49,L4,Active
3929,Employee-3929,Operations,42,L2,Active
3930,Employee-3930,Sales,12,Senior Manager,Active
3931,Employee-3931,Finance,49,L4,Active
3932,Employee-3932,HR,36,L1,Active
3933,Employee-3933,Operations,2,L3,Active
3934,Employee-3934,Support,11,L2,Active
3935,Employee-3935,HR,39,L2,Active
3936,Employee-3936,HR,34,Manager,Active
3937,Employee-3937,HR,26,L3,Active
3938,Employee-3938,Finance,18,L2,Active
3939,Employee-3939,IT,21,L4,Active
3940,Employee-3940,Operations,36,L2,Active
3941,Employee-3941,IT,40,L2,Active
3942,Employee-3942,IT,46,L2,Active
3943,Employee-3943,IT,44,Manager,Active
3944,Employee-3944,HR,22,L2,Active
3945,Employee-3945,Sales,30,L2,Active
3946,Employee-3946,HR,50,Manager,Active
3947,Employee-3947,HR,43,Senior Manager,Active
3948,Employee-3948,Support,30,L3,Active
3949,Employee-3949,Support,8,Senior Manager,Active
3950,Employee-3950,IT,34,L1,Active
3951,Employee-3951,HR,47,Manager,Active
3952,Employee-3952,IT,9,Manager,Active
3953,Employee-3953,Support,20,L2,Inactive
3954,Employee-3954,Sales,40,L2,Active
3955,Employee-3955,Operations,25,L1,Active
3956,Employee-3956,IT,19,L2,Active
3957,Employee-3957,Sales,5,L4,Active
3958,Employee-3958,Operations,11,L2,Active
3959,Employee-3959,Finance,15,L2,Inactive
3960,Employee-3960,IT,8,L4,Active
3961,Employee-3961,IT,19,L1,Active
3962,Employee-3962,Finance,23,L4,Active
3963,Employee-3963,Finance,27,Manager,Active
3964,Employee-3964,IT,40,L4,Active
3965,Employee-3965,Finance,32,L3,Active
3966,Employee-3966,HR,26,Manager,Active
3967,Employee-3967,Operations,27,L2,Active
3968,Employee-3968,Operations,19,Manager,Active
3969,Employee-3969,Operations,50,L1,Active
3970,Employee-3970,HR,42,L1,Active
3971,Employee-3971,Finance,29,L4,Active
3972,Employee-3972,Sales,39,Manager,Active
3973,Employee-3973,Finance,41,L2,Active
3974,Employee-3974,IT,33,L1,Active
3975,Employee-3975,Support,19,Senior Manager,Active
3976,Employee-3976,Operations,37,L2,Active
3977,Employee-3977,Finance,19,Senior Manager,Active
3978,Employee-3978,Sales,33,L3,Active
3979,Employee-3979,IT,47,Senior Manager,Inactive
3980,Employee-3980,HR,16,L1,Active
3981,Employee-3981,HR,23,L4,Active
3982,Employee-3982,Sales,7,L3,Active
3983,Employee-3983,IT,26,Manager,Active
3984,Employee-3984,Operations,32,L2,Active
3985,Employee-3985,Finance,12,L1,Active
3986,Employee-3986,IT,8,L3,Active
3987,Employee-3987,HR,5,L3,Active
3988,Employee-3988,Sales,42,L1,Active
3989,Employee-3989,Sales,28,Manager,Active
3990,Employee-3990,Finance,5,Manager,Active
3991,Employee-3991,Sales,49,L4,Active
3992,Employee-3992,Sales,26,Senior Manager,Active
3993,Employee-3993,IT,5,Manager,Active
3994,Employee-3994,Operations,22,L4,Active
3995,Employee-3995,Finance,15,Senior Manager,Active
3996,Employee-3996,IT,13,L3,Active
3997,Employee-3997,Operations,28,L1,Active
3998,Employee-3998,IT,33,Manager,Active
3999,Employee-3999,Support,43,L4,Active
4000,Employee-4000,IT,23,L3,Active
4001,Employee-4001,Sales,33,Manager,Inactive
4002,Employee-4002,Operations,43,L2,Inactive
4003,Employee-4003,Finance,18,L3,Active
4004,Employee-4004,Finance,50,Manager,Active
4005,Employee-4005,Operations,30,L3,Active
4006,Employee-4006,Sales,26,L1,Active
4007,Employee-4007,HR,16,L1,Active
4008,Employee-4008,IT,13,L1,Active
4009,Employee-4009,Sales,39,Senior Manager,Active
4010,Employee-4010,Support,33,L2,Active
4011,Employee-4011,Operations,26,L1,Active
4012,Employee-4012,IT,48,L2,Active
4013,Employee-4013,Finance,1,L1,Active
4014,Employee-4014,HR,49,Senior Manager,Active
4015,Employee-4015,Support,38,L3,Active
4016,Employee-4016,Finance,2,Manager,Active
4017,Employee-4017,Operations,49,Manager,Active
4018,Employee-4018,IT,6,L1,Active
4019,Employee-4019,Operations,46,Manager,Active
4020,Employee-4020,IT,50,L1,Active
4021,Employee-4021,Sales,38,L1,Active
4022,Employee-4022,HR,42,L4,Active
4023,Employee-4023,Sales,24,L4,Active
4024,Employee-4024,Sales,18,L4,Active
4025,Employee-4025,Operations,27,L2,Active
4026,Employee-4026,HR,41,L4,Active
4027,Employee-4027,IT,8,L1,Active
4028,Employee-4028,IT,28,Senior Manager,Active
4029,Employee-4029,Support,10,Senior Manager,Active
4030,Employee-4030,Finance,17,L3,Active
4031,Employee-4031,Support,29,L4,Active
4032,Employee-4032,Support,6,Senior Manager,Active
4033,Employee-4033,IT,14,L4,Active
4034,Employee-4034,Operations,22,L3,Active
4035,Employee-4035,Sales,6,Senior Manager,Active
4036,Employee-4036,Sales,26,L1,Active
4037,Employee-4037,Sales,39,L2,Active
4038,Employee-4038,HR,12,L4,Active
4039,Employee-4039,IT,35,Senior Manager,Active
4040,Employee-4040,Operations,14,Senior Manager,Active
4041,Employee-4041,HR,22,L3,Active
4042,Employee-4042,Finance,23,L1,Active
4043,Employee-4043,Operations,48,Manager,Active
4044,Employee-4044,Support,7,Senior Manager,Active
4045,Employee-4045,Operations,40,L2,Active
4046,Employee-4046,Operations,50,L3,Active
4047,Employee-4047,Sales,25,Senior Manager,Active
4048,Employee-4048,Operations,13,Senior Manager,Active
4049,Employee-4049,Support,21,L3,Active
4050,Employee-4050,Support,41,L3,Active
4051,Employee-4051,IT,10,L4,Active
4052,Employee-4052,Operations,9,Senior Manager,Active
4053,Employee-4053,Sales,15,Manager,Active
4054,Employee-4054,Operations,2,L2,Active
4055,Employee-4055,Finance,25,L1,Active
4056,Employee-4056,Finance,13,L1,Active
4057,Employee-4057,Sales,34,Manager,Active
4058,Employee-4058,IT,34,L3,Active
4059,Employee-4059,IT,35,L3,Active
4060,Employee-4060,Support,38,L3,Active
4061,Employee-4061,Support,3,Senior Manager,Active
4062,Employee-4062,HR,42,L3,Active
4063,Employee-4063,Sales,6,L3,Active
4064,Employee-4064,Operations,48,Senior Manager,Active
4065,Employee-4065,Sales,49,Senior Manager,Active
4066,Employee-4066,HR,19,Manager,Active
4067,Employee-4067,Support,3,L4,Active
4068,Employee-4068,Sales,18,Senior Manager,Active
4069,Employee-4069,Sales,39,L2,Active
4070,Employee-4070,Support,9,L3,Active
4071,Employee-4071,HR,12,L4,Active
4072,Employee-4072,Support,5,L1,Active
4073,Employee-4073,IT,3,Manager,Active
4074,Employee-4074,Operations,11,L4,Active
4075,Employee-4075,Support,30,Senior Manager,Active
4076,Employee-4076,HR,4,L3,Active
4077,Employee-4077,Finance,5,L3,Active
4078,Employee-4078,IT,1,L3,Active
4079,Employee-4079,Finance,27,L4,Active
4080,Employee-4080,Support,28,L3,Active
4081,Employee-4081,IT,29,Senior Manager,Active
4082,Employee-4082,Operations,18,L4,Active
4083,Employee-4083,Support,12,L3,Active
4084,Employee-4084,Operations,13,L1,Active
4085,Employee-4085,Sales,41,L1,Active
4086,Employee-4086,Finance,2,L2,Inactive
4087,Employee-4087,IT,37,L3,Active
4088,Employee-4088,Operations,45,L3,Active
4089,Employee-4089,HR,16,L4,Active
4090,Employee-4090,Operations,48,L4,Active
4091,Employee-4091,HR,24,L3,Active
4092,Employee-4092,Support,35,L2,Active
4093,Employee-4093,IT,22,L3,Active
4094,Employee-4094,Operations,36,Senior Manager,Active
4095,Employee-4095,Operations,11,L4,Active
4096,Employee-4096,IT,46,L3,Active
4097,Employee-4097,Operations,29,L4,Active
4098,Employee-4098,HR,35,L3,Active
4099,Employee-4099,Operations,48,Manager,Active
4100,Employee-4100,Finance,15,L4,Active
4101,Employee-4101,Support,31,L2,Active
4102,Employee-4102,Sales,42,Manager,Active
4103,Employee-4103,HR,41,Senior Manager,Active
4104,Employee-4104,Finance,43,L3,Active
4105,Employee-4105,Support,16,Senior Manager,Active
4106,Employee-4106,IT,10,L4,Active
4107,Employee-4107,HR,49,Manager,Inactive
4108,Employee-4108,Sales,32,Senior Manager,Active
4109,Employee-4109,Support,2,L2,Active
4110,Employee-4110,Sales,24,L4,Active
4111,Employee-4111,IT,23,Manager,Active
4112,Employee-4112,IT,2,Senior Manager,Active
4113,Employee-4113,HR,38,Manager,Active
4114,Employee-4114,Operations,31,Manager,Active
4115,Employee-4115,IT,40,Senior Manager,Active
4116,Employee-4116,Support,26,L1,Active
4117,Employee-4117,Operations,29,L3,Active
4118,Employee-4118,Finance,3,L4,Active
4119,Employee-4119,Sales,14,L4,Active
4120,Employee-4120,Operations,25,L4,Active
4121,Employee-4121,Sales,48,Manager,Active
4122,Employee-4122,Operations,1,Senior Manager,Active
4123,Employee-4123,Finance,3,L3,Inactive
4124,Employee-4124,IT,26,L2,Active
4125,Employee-4125,Finance,18,L4,Active
4126,Employee-4126,IT,9,Senior Manager,Active
4127,Employee-4127,IT,38,L3,Active
4128,Employee-4128,Sales,23,L3,Active
4129,Employee-4129,Support,21,L1,Active
4130,Employee-4130,Finance,1,Senior Manager,Active
4131,Employee-4131,Operations,21,L4,Active
4132,Employee-4132,Finance,27,Manager,Active
4133,Employee-4133,Sales,42,L3,Active
4134,Employee-4134,IT,6,L3,Active
4135,Employee-4135,Sales,44,L2,Active
4136,Employee-4136,HR,36,L1,Active
4137,Employee-4137,HR,28,L3,Active
4138,Employee-4138,Operations,45,L3,Active
4139,Employee-4139,Sales,17,Manager,Active
4140,Employee-4140,Operations,40,Manager,Active
4141,Employee-4141,Operations,3,L2,Active
4142,Employee-4142,HR,12,Senior Manager,Active
4143,Employee-4143,Operations,39,L2,Active
4144,Employee-4144,HR,12,L2,Active
4145,Employee-4145,IT,2,Manager,Active
4146,Employee-4146,Sales,46,Senior Manager,Active
4147,Employee-4147,Operations,22,Manager,Active
4148,Employee-4148,HR,23,L1,Active
4149,Employee-4149,Finance,30,L4,Active
4150,Employee-4150,Operations,5,L4,Active
4151,Employee-4151,Support,9,L1,Active
4152,Employee-4152,IT,21,L4,Active
4153,Employee-4153,IT,11,Senior Manager,Active
4154,Employee-4154,Finance,5,Manager,Active
4155,Employee-4155,HR,35,L4,Active
4156,Employee-4156,Operations,27,Senior Manager,Active
4157,Employee-4157,HR,49,Manager,Active
4158,Employee-4158,IT,2,Senior Manager,Active
4159,Employee-4159,HR,24,L1,Active
4160,Employee-4160,IT,31,L2,Active
4161,Employee-4161,HR,33,L1,Active
4162,Employee-4162,Finance,39,L4,Active
4163,Employee-4163,Sales,30,Manager,Active
4164,Employee-4164,Finance,46,Senior Manager,Active
4165,Employee-4165,Finance,37,L4,Active
4166,Employee-4166,Sales,28,L4,Active
4167,Employee-4167,Sales,31,L2,Inactive
4168,Employee-4168,Operations,11,L4,Active
4169,Employee-4169,Operations,23,L2,Active
4170,Employee-4170,Finance,2,Manager,Inactive
4171,Employee-4171,Finance,40,Manager,Active
4172,Employee-4172,IT,41,Senior Manager,Active
4173,Employee-4173,IT,27,L2,Active
4174,Employee-4174,Operations,35,L1,Active
4175,Employee-4175,Support,2,Manager,Active
4176,Employee-4176,Support,39,Senior Manager,Active
4177,Employee-4177,Operations,37,L1,Active
4178,Employee-4178,IT,21,Manager,Inactive
4179,Employee-4179,IT,5,Manager,Active
4180,Employee-4180,Support,45,Senior Manager,Active
4181,Employee-4181,HR,21,Senior Manager,Active
4182,Employee-4182,HR,29,L3,Active
4183,Employee-4183,IT,20,L4,Active
4184,Employee-4184,HR,38,L4,Active
4185,Employee-4185,Sales,20,L1,Active
4186,Employee-4186,Operations,50,L4,Active
4187,Employee-4187,Operations,25,L1,Active
4188,Employee-4188,IT,2,Manager,Active
4189,Employee-4189,Finance,32,L3,Active
4190,Employee-4190,Support,26,L3,Active
4191,Employee-4191,IT,6,Manager,Active
4192,Employee-4192,HR,41,Senior Manager,Active
4193,Employee-4193,Support,3,L2,Active
4194,Employee-4194,Finance,33,L2,Active
4195,Employee-4195,HR,1,L4,Active
4196,Employee-4196,Sales,5,Senior Manager,Active
4197,Employee-4197,HR,13,L1,Active
4198,Employee-4198,Sales,19,L3,Active
4199,Employee-4199,Support,12,L4,Active
4200,Employee-4200,Sales,48,Manager,Active
4201,Employee-4201,Support,25,Senior Manager,Active
4202,Employee-4202,Support,35,L3,Active
4203,Employee-4203,Support,12,L1,Active
4204,Employee-4204,Support,30,L1,Active
4205,Employee-4205,Support,5,L2,Active
4206,Employee-4206,HR,34,L4,Active
4207,Employee-4207,Support,22,Manager,Active
4208,Employee-4208,HR,39,L3,Active
4209,Employee-4209,Support,13,L1,Active
4210,Employee-4210,Sales,47,L3,Active
4211,Employee-4211,Support,3,Manager,Active
4212,Employee-4212,Finance,20,L3,Active
4213,Employee-4213,Support,31,L4,Active
4214,Employee-4214,Support,5,L2,Active
4215,Employee-4215,Sales,24,L3,Active
4216,Employee-4216,Operations,40,Senior Manager,Active
4217,Employee-4217,Sales,33,L2,Active
4218,Employee-4218,Finance,8,Manager,Active
4219,Employee-4219,Operations,24,L2,Active
4220,Employee-4220,IT,50,L3,Active
4221,Employee-4221,IT,20,L3,Active
4222,Employee-4222,Finance,16,Senior Manager,Active
4223,Employee-4223,Sales,50,L1,Active
4224,Employee-4224,HR,12,Senior Manager,Active
4225,Employee-4225,Finance,13,L3,Active
4226,Employee-4226,Operations,45,L2,Active
4227,Employee-4227,Operations,42,Senior Manager,Active
4228,Employee-4228,Support,39,Senior Manager,Active
4229,Employee-4229,IT,25,L1,Active
4230,Employee-4230,Operations,46,L3,Active
4231,Employee-4231,Finance,32,L3,Active
4232,Employee-4232,Operations,24,Manager,Active
4233,Employee-4233,Finance,48,L1,Active
4234,Employee-4234,HR,47,Manager,Active
4235,Employee-4235,Support,44,Manager,Active
4236,Employee-4236,IT,9,Manager,Active
4237,Employee-4237,Operations,40,L4,Active
4238,Employee-4238,Finance,50,Manager,Active
4239,Employee-4239,Sales,23,Senior Manager,Active
4240,Employee-4240,IT,50,L2,Active
4241,Employee-4241,HR,13,Senior Manager,Active
4242,Employee-4242,Finance,32,Senior Manager,Active
4243,Employee-4243,Support,50,L3,Inactive
4244,Employee-4244,Support,15,L4,Active
4245,Employee-4245,HR,36,Manager,Active
4246,Employee-4246,HR,49,L3,Active
4247,Employee-4247,Support,5,L1,Active
4248,Employee-4248,Operations,22,L1,Active
4249,Employee-4249,Operations,16,L3,Active
4250,Employee-4250,Finance,41,L2,Active
4251,Employee-4251,Sales,10,L3,Active
4252,Employee-4252,Finance,24,L3,Active
4253,Employee-4253,Sales,18,L4,Active
4254,Employee-4254,HR,49,L1,Active
4255,Employee-4255,IT,18,L1,Active
4256,Employee-4256,Finance,7,Manager,Active
4257,Employee-4257,Finance,4,Senior Manager,Active
4258,Employee-4258,Sales,26,L3,Inactive
4259,Employee-4259,HR,5,L3,Active
4260,Employee-4260,HR,16,L2,Active
4261,Employee-4261,Sales,35,L1,Active
4262,Employee-4262,HR,26,L2,Active
4263,Employee-4263,Support,18,L4,Active
4264,Employee-4264,Operations,29,Manager,Active
4265,Employee-4265,Support,23,L2,Active
4266,Employee-4266,IT,14,L1,Active
4267,Employee-4267,Finance,15,L4,Active
4268,Employee-4268,IT,49,L3,Active
4269,Employee-4269,Finance,33,L4,Active
4270,Employee-4270,Operations,25,Senior Manager,Active
4271,Employee-4271,HR,21,L2,Active
4272,Employee-4272,Support,17,L1,Active
4273,Employee-4273,Sales,23,L2,Active
4274,Employee-4274,Support,43,L3,Active
4275,Employee-4275,Operations,17,L3,Active
4276,Employee-4276,IT,14,L1,Active
4277,Employee-4277,Sales,29,Senior Manager,Active
4278,Employee-4278,HR,20,Manager,Active
4279,Employee-4279,Operations,30,L4,Active
4280,Employee-4280,Sales,19,L4,Active
4281,Employee-4281,Operations,39,L3,Active
4282,Employee-4282,Operations,13,L2,Active
4283,Employee-4283,HR,18,L2,Active
4284,Employee-4284,Finance,23,Senior Manager,Active
4285,Employee-4285,Sales,46,Manager,Inactive
4286,Employee-4286,HR,33,L2,Active
4287,Employee-4287,Operations,39,L4,Active
4288,Employee-4288,HR,40,L2,Active
4289,Employee-4289,Finance,18,Manager,Active
4290,Employee-4290,Support,9,L4,Active
4291,Employee-4291,Sales,33,L2,Active
4292,Employee-4292,Finance,32,L4,Active
4293,Employee-4293,IT,17,L3,Active
4294,Employee-4294,Sales,19,L3,Active
4295,Employee-4295,Finance,27,Senior Manager,Active
4296,Employee-4296,Operations,6,L3,Active
4297,Employee-4297,Sales,35,L2,Active
4298,Employee-4298,Sales,37,Manager,Active
4299,Employee-4299,HR,34,L4,Active
4300,Employee-4300,Operations,20,L1,Active
4301,Employee-4301,IT,25,L3,Active
4302,Employee-4302,Support,4,L3,Active
4303,Employee-4303,Finance,10,L1,Active
4304,Employee-4304,HR,10,L1,Active
4305,Employee-4305,Finance,24,L2,Active
4306,Employee-4306,IT,21,L4,Active
4307,Employee-4307,IT,11,L3,Active
4308,Employee-4308,Sales,27,Manager,Inactive
4309,Employee-4309,IT,16,L2,Active
4310,Employee-4310,Finance,26,L2,Active
4311,Employee-4311,Operations,30,Manager,Active
4312,Employee-4312,Operations,49,Manager,Active
4313,Employee-4313,Sales,16,Senior Manager,Active
4314,Employee-4314,Support,7,Manager,Active
4315,Employee-4315,Finance,16,L1,Active
4316,Employee-4316,Finance,35,L3,Active
4317,Employee-4317,IT,16,Senior Manager,Active
4318,Employee-4318,Finance,40,L1,Active
4319,Employee-4319,HR,12,Senior Manager,Active
4320,Employee-4320,Support,35,L3,Active
4321,Employee-4321,IT,49,Senior Manager,Active
4322,Employee-4322,HR,21,L1,Active
4323,Employee-4323,Sales,50,L4,Active
4324,Employee-4324,Operations,43,L3,Active
4325,Employee-4325,Sales,36,L2,Active
4326,Employee-4326,Operations,48,L3,Active
4327,Employee-4327,Sales,17,L3,Active
4328,Employee-4328,Finance,32,L3,Active
4329,Employee-4329,HR,41,L4,Active
4330,Employee-4330,Operations,6,L1,Active
4331,Employee-4331,IT,24,L2,Active
4332,Employee-4332,HR,27,L1,Active
4333,Employee-4333,IT,20,Senior Manager,Active
4334,Employee-4334,HR,25,Senior Manager,Inactive
4335,Employee-4335,HR,2,Senior Manager,Active
4336,Employee-4336,Sales,9,L1,Active
4337,Employee-4337,Operations,28,Manager,Active
4338,Employee-4338,Operations,38,L4,Active
4339,Employee-4339,HR,3,Manager,Active
4340,Employee-4340,Finance,20,Senior Manager,Inactive
4341,Employee-4341,Finance,6,L4,Active
4342,Employee-4342,IT,39,L1,Inactive
4343,Employee-4343,IT,33,Senior Manager,Active
4344,Employee-4344,Sales,1,L1,Active
4345,Employee-4345,HR,37,L4,Active
4346,Employee-4346,IT,6,L1,Active
4347,Employee-4347,IT,45,L1,Active
