invoice_id,facility_id,invoice_amount,sla_status
INV-042301,46,29592.40155101227,On-Time
INV-042302,14,30568.190141126033,On-Time
INV-042303,4,9356.621341475378,On-Time
INV-042304,34,95255.05970424924,On-Time
INV-042305,2,36569.58995320801,On-Time
INV-042306,17,86185.20117263607,On-Time
INV-042307,42,18324.42199736975,On-Time
INV-042308,14,21990.365101115745,On-Time
INV-042309,17,5593.869022520148,On-Time
INV-042310,30,139358.61661499518,On-Time
INV-042311,43,31869.24220239185,On-Time
INV-042312,29,140886.84852505082,On-Time
INV-042313,7,15533.790888750458,On-Time
INV-042314,9,35307.37293666687,On-Time
INV-042315,46,59442.5752338099,On-Time
INV-042316,23,30632.61893701029,On-Time
INV-042317,36,15791.476036144742,On-Time
INV-042318,14,13702.94500981878,On-Time
INV-042319,20,15568.34267655022,On-Time
INV-042320,17,318189.04407686193,On-Time
INV-042321,32,11831.298865060895,On-Time
INV-042322,25,3021.7903229690523,On-Time
INV-042323,30,22862.127926553083,On-Time
INV-042324,49,22576.165429344674,On-Time
INV-042325,27,16077.063211554294,On-Time
INV-042326,27,11839.929967484115,On-Time
INV-042327,46,16749.6067531269,On-Time
INV-042328,31,5885.89205392008,On-Time
INV-042329,45,130418.8477831337,On-Time
INV-042330,26,28141.822069719157,On-Time
INV-042331,14,24782.191588609625,On-Time
INV-042332,48,63013.491660998174,On-Time
INV-042333,21,331011.7698550479,On-Time
INV-042334,28,14738.504658674185,On-Time
INV-042335,15,29932.427287721235,Delayed
INV-042336,30,49115.85697686783,On-Time
INV-042337,25,43961.24146347447,On-Time
INV-042338,11,54435.81571077444,On-Time
INV-042339,44,55139.306678377,On-Time
INV-042340,11,14600.438882297396,On-Time
INV-042341,28,72780.3785183896,On-Time
INV-042342,5,19691.513655070536,On-Time
INV-042343,28,29164.880371718198,Delayed
INV-042344,8,40732.73414314006,On-Time
INV-042345,26,10816.626777409208,On-Time
INV-042346,6,33986.7790126049,On-Time
INV-042347,32,40964.066167095494,On-Time
INV-042348,48,3317.1580472900723,On-Time
INV-042349,32,89469.55544096143,On-Time
INV-042350,12,9711.671242999248,On-Time
INV-042351,6,28940.70245646549,On-Time
INV-042352,13,101621.32351998027,On-Time
INV-042353,39,42356.87687392219,On-Time
INV-042354,40,62341.89126472929,On-Time
INV-042355,44,66846.46703748056,On-Time
INV-042356,34,13465.101915064219,Delayed
INV-042357,23,7809.119679323877,On-Time
INV-042358,41,33362.91283368485,On-Time
INV-042359,45,44923.51168356593,On-Time
INV-042360,17,66412.17338218572,On-Time
INV-042361,45,48089.61559593901,Delayed
INV-042362,48,13471.132440022142,On-Time
INV-042363,1,53088.32540133246,Delayed
INV-042364,7,2692.957684359038,On-Time
INV-042365,13,78609.71978843944,On-Time
INV-042366,14,9051.193193943574,On-Time
INV-042367,17,8860.49186445646,On-Time
INV-042368,30,265207.74604252545,On-Time
INV-042369,48,23320.232101395337,On-Time
INV-042370,47,17061.273639177198,On-Time
INV-042371,49,6952.2275281576185,On-Time
INV-042372,34,34290.67037948491,On-Time
INV-042373,27,48691.398941792555,On-Time
INV-042374,25,15503.512815359667,On-Time
INV-042375,44,2571.2639713877734,On-Time
INV-042376,35,112040.78531348078,On-Time
INV-042377,9,16498.462773419447,On-Time
INV-042378,6,16135.024534997763,On-Time
INV-042379,26,21261.25929406528,On-Time
INV-042380,38,9846.424988851326,On-Time
INV-042381,39,78735.34175444511,Delayed
INV-042382,27,45544.81304119398,On-Time
INV-042383,40,35875.89947045736,On-Time
INV-042384,31,222225.53629886635,On-Time
INV-042385,3,10966.54549636197,On-Time
INV-042386,24,78965.40908116702,On-Time
INV-042387,15,2382.7741847428174,On-Time
INV-042388,6,41930.201832636216,On-Time
INV-042389,11,210730.5259005192,On-Time
INV-042390,30,7709.621916311035,On-Time
INV-042391,35,114005.17592018467,On-Time
INV-042392,48,5526.309521104685,On-Time
INV-042393,38,175987.13297954912,On-Time
INV-042394,43,13896.93443250174,On-Time
INV-042395,40,10503.212406477294,On-Time
INV-042396,29,12893.248610303897,On-Time
INV-042397,23,22739.824560944606,On-Time
INV-042398,42,18919.986843746025,On-Time
INV-042399,42,20903.067890257746,On-Time
INV-042400,3,30216.226179866186,On-Time
INV-042401,26,27989.946968493576,On-Time
INV-042402,14,22163.826259967645,On-Time
INV-042403,19,14153.661900046205,On-Time
INV-042404,21,33805.004669773276,On-Time
INV-042405,21,32074.104725983838,On-Time
INV-042406,9,30602.113604361308,On-Time
INV-042407,13,21988.971084473647,On-Time
INV-042408,41,11016.099484713312,On-Time
INV-042409,44,23717.02937084048,On-Time
INV-042410,46,16687.588029848175,On-Time
INV-042411,37,2789.9195394751277,Delayed
INV-042412,38,59832.47552275701,On-Time
INV-042413,45,28561.99183208871,On-Time
INV-042414,45,21584.884298572895,On-Time
INV-042415,24,37226.21713600995,On-Time
INV-042416,38,10353.93645471569,On-Time
INV-042417,46,85769.78770707666,On-Time
INV-042418,11,73622.9665803519,On-Time
INV-042419,29,6890.366085575626,Delayed
INV-042420,45,11703.222103862961,On-Time
INV-042421,44,43264.878041052994,On-Time
INV-042422,48,28189.42428645394,On-Time
INV-042423,38,21641.441080105214,On-Time
INV-042424,41,34190.57784420785,On-Time
INV-042425,17,3388.5252414475144,On-Time
INV-042426,48,8762.245460384924,On-Time
INV-042427,26,12064.636068910835,On-Time
INV-042428,26,47233.31215997462,On-Time
INV-042429,12,2555.7666636025374,On-Time
INV-042430,18,26399.308402580384,On-Time
INV-042431,9,15112.868737790326,On-Time
INV-042432,3,42243.87875112591,On-Time
INV-042433,10,49420.76108939212,On-Time
INV-042434,43,120345.28371320755,On-Time
INV-042435,2,6810.895378604219,On-Time
INV-042436,8,9686.70607734512,On-Time
INV-042437,43,23126.667690194205,On-Time
INV-042438,18,90227.23055858791,On-Time
INV-042439,39,34106.36606834604,On-Time
INV-042440,31,24476.51421089246,On-Time
INV-042441,14,74938.35129654706,On-Time
INV-042442,39,14804.332129093265,Delayed
INV-042443,33,70936.13696800996,On-Time
INV-042444,29,124873.56368292075,On-Time
INV-042445,44,18899.973986234807,On-Time
INV-042446,33,4677.040671305064,On-Time
INV-042447,35,25480.040958140853,On-Time
INV-042448,2,114037.27874652942,On-Time
INV-042449,35,36082.408505760664,On-Time
INV-042450,32,5564.261993681504,On-Time
INV-042451,36,78454.12815409216,On-Time
INV-042452,46,48795.65665432093,On-Time
INV-042453,50,59851.003903360004,On-Time
INV-042454,23,68387.29029429736,On-Time
INV-042455,5,12803.361028672629,On-Time
INV-042456,47,63484.76589546083,On-Time
INV-042457,16,11550.26253842352,On-Time
INV-042458,40,6757.203370601441,On-Time
INV-042459,24,9615.100797814726,On-Time
INV-042460,40,44036.81812319529,On-Time
INV-042461,28,14630.327945121495,On-Time
INV-042462,25,96334.38349275902,On-Time
INV-042463,7,67135.19232514364,On-Time
INV-042464,38,43215.531217253825,Delayed
INV-042465,7,87557.89639618342,On-Time
INV-042466,22,6801.8149419632055,On-Time
INV-042467,22,57327.75037893998,On-Time
INV-042468,27,39113.167345312424,On-Time
INV-042469,33,6164.60306429419,On-Time
INV-042470,45,10720.525466607423,On-Time
INV-042471,32,18793.411130148837,On-Time
INV-042472,39,18262.993652557772,On-Time
INV-042473,32,21139.64036057938,On-Time
INV-042474,1,11855.919155667585,On-Time
INV-042475,10,96677.79732326487,On-Time
INV-042476,45,6409.965717459037,On-Time
INV-042477,4,6601.2391611379135,On-Time
INV-042478,29,8582.575553101751,On-Time
INV-042479,7,11667.949102193417,On-Time
INV-042480,38,10792.311283748739,On-Time
INV-042481,6,118148.87657459686,On-Time
INV-042482,11,11400.984341906704,On-Time
INV-042483,9,19504.95562781619,Delayed
INV-042484,30,6233.629614949524,On-Time
INV-042485,22,13777.680516349152,On-Time
INV-042486,39,40189.883350874305,On-Time
INV-042487,9,43498.29359325305,On-Time
INV-042488,38,58933.29235320473,On-Time
INV-042489,46,8122.241424279241,Delayed
INV-042490,33,11233.153415572708,On-Time
INV-042491,26,49892.34671194439,On-Time
INV-042492,16,21500.356389409135,On-Time
INV-042493,9,20734.28296797844,On-Time
INV-042494,23,39740.22047004924,On-Time
INV-042495,15,59673.618212839094,On-Time
INV-042496,19,10953.024167777015,On-Time
INV-042497,42,19856.72888138045,On-Time
INV-042498,16,19538.423527883304,On-Time
INV-042499,25,8360.30680778114,On-Time
INV-042500,35,29723.200448023825,On-Time
INV-042501,13,12847.277293149806,On-Time
INV-042502,46,21912.25573178338,On-Time
INV-042503,7,42170.449180550495,On-Time
INV-042504,34,28813.137758440953,On-Time
INV-042505,14,9072.331249148177,On-Time
INV-042506,23,27004.563660050433,Delayed
INV-042507,23,25304.972674437315,Delayed
INV-042508,17,12566.263287702306,On-Time
INV-042509,13,9291.449847017206,On-Time
INV-042510,27,25693.24786385069,On-Time
INV-042511,2,5446.883514860649,On-Time
INV-042512,37,7570.747509417456,On-Time
INV-042513,30,6103.810595930123,On-Time
INV-042514,4,6555.184843146326,On-Time
INV-042515,30,13644.955744921883,On-Time
INV-042516,3,63704.659682858015,On-Time
INV-042517,14,40877.479130098705,On-Time
INV-042518,11,67721.45966362617,On-Time
INV-042519,40,11958.641950943282,Delayed
INV-042520,23,2948.287046037435,On-Time
INV-042521,41,12120.361362422736,On-Time
INV-042522,48,68026.1512910181,On-Time
INV-042523,32,14860.12257525188,On-Time
INV-042524,3,21550.94144101,On-Time
INV-042525,42,17771.322453802673,On-Time
INV-042526,1,44240.35876847306,On-Time
INV-042527,9,50532.9673411738,On-Time
INV-042528,48,4679.170187317857,On-Time
INV-042529,9,1938.7537267237353,On-Time
INV-042530,12,42398.37774038076,On-Time
INV-042531,1,17806.839644728894,On-Time
INV-042532,16,42426.27555909223,On-Time
INV-042533,30,16638.39348059302,On-Time
INV-042534,8,37079.83974879479,On-Time
INV-042535,46,19239.38752488696,On-Time
INV-042536,46,10726.446870125532,On-Time
INV-042537,10,14815.19904570072,On-Time
INV-042538,33,18611.58519543889,On-Time
INV-042539,38,40588.41482725325,On-Time
INV-042540,41,18552.878478065915,On-Time
INV-042541,22,7540.99602006146,On-Time
INV-042542,16,116389.96766326811,On-Time
INV-042543,19,30072.18973414922,On-Time
INV-042544,11,85906.29744414924,On-Time
INV-042545,11,7387.114294781893,On-Time
INV-042546,14,17092.623001817665,On-Time
INV-042547,39,26658.69987712915,On-Time
INV-042548,26,42528.50213145474,On-Time
INV-042549,44,3336.0816693157603,On-Time
INV-042550,20,3436.7101288110503,On-Time
INV-042551,20,11368.992161661648,Delayed
INV-042552,5,38056.3681795737,Delayed
INV-042553,1,11239.16625504562,On-Time
INV-042554,11,19400.178534290753,On-Time
INV-042555,47,23198.708583152376,On-Time
INV-042556,10,9620.706152845843,On-Time
INV-042557,47,95244.5764436626,On-Time
INV-042558,28,9946.093274987172,On-Time
INV-042559,45,2793.033234498311,Delayed
INV-042560,47,8247.375756007088,On-Time
INV-042561,34,9570.491280633845,On-Time
INV-042562,13,26203.524537763813,On-Time
INV-042563,44,27585.08011499486,On-Time
INV-042564,25,39608.113504781446,On-Time
INV-042565,23,144269.87472866155,On-Time
INV-042566,36,22660.338692536654,On-Time
INV-042567,12,51251.71229139747,On-Time
INV-042568,47,14114.953580735579,On-Time
INV-042569,45,29423.733930780185,On-Time
INV-042570,2,15543.153745394065,On-Time
INV-042571,20,18971.478949918706,On-Time
INV-042572,16,26012.94406820828,On-Time
INV-042573,14,58917.77444506016,On-Time
INV-042574,2,20872.038237942455,On-Time
INV-042575,49,20814.493748315534,On-Time
INV-042576,16,30136.685153353676,On-Time
INV-042577,4,53028.852886436194,On-Time
INV-042578,43,5388.140656264143,On-Time
INV-042579,13,28110.854912754814,On-Time
INV-042580,38,5819.148661536177,On-Time
INV-042581,49,81569.50064565263,On-Time
INV-042582,1,30907.256798096678,On-Time
INV-042583,9,75100.76755524059,On-Time
INV-042584,21,4167.883291944474,On-Time
INV-042585,18,18603.772827999823,On-Time
INV-042586,43,52593.98005867065,On-Time
INV-042587,32,89691.9822141892,On-Time
INV-042588,46,31270.93392970187,On-Time
INV-042589,34,14362.438863882679,On-Time
INV-042590,20,16815.82676373264,On-Time
INV-042591,43,7768.688668532524,On-Time
INV-042592,2,95109.11108001531,On-Time
INV-042593,4,42247.49076400577,On-Time
INV-042594,45,18411.12567443918,On-Time
INV-042595,38,37946.63727218916,On-Time
INV-042596,7,19723.12198469087,On-Time
INV-042597,22,16295.695179894605,On-Time
INV-042598,20,10348.37229491909,On-Time
INV-042599,35,10531.030856223191,On-Time
INV-042600,4,32230.953123688214,On-Time
INV-042601,20,62789.146246825345,On-Time
INV-042602,35,15734.278398227963,On-Time
INV-042603,33,9968.272381464432,On-Time
INV-042604,21,57094.09120065918,On-Time
INV-042605,45,23838.05386386313,On-Time
INV-042606,14,2363.1053670255637,On-Time
INV-042607,31,10880.562435092488,On-Time
INV-042608,22,35191.75396827869,On-Time
INV-042609,48,9999.263152968073,On-Time
INV-042610,30,23183.3154347932,On-Time
INV-042611,29,6347.120614852146,On-Time
INV-042612,36,14596.73729717541,On-Time
INV-042613,49,7428.623215040722,On-Time
INV-042614,42,6427.39885973466,On-Time
INV-042615,29,10315.03877696562,On-Time
INV-042616,7,52713.86347781111,On-Time
INV-042617,32,33420.970771184366,On-Time
INV-042618,13,171411.60793916555,On-Time
INV-042619,13,12115.462796873735,On-Time
INV-042620,14,61034.125326544556,Delayed
INV-042621,6,141239.00949649196,On-Time
INV-042622,16,67370.2808481058,On-Time
INV-042623,41,68576.54996639524,On-Time
INV-042624,48,24854.65300709228,On-Time
INV-042625,21,27763.9283578664,On-Time
INV-042626,44,8768.30840879739,On-Time
INV-042627,16,1522.2514445353668,On-Time
INV-042628,5,27021.465558885822,On-Time
INV-042629,24,8437.824488731905,On-Time
INV-042630,43,14399.033076862705,On-Time
INV-042631,1,9642.376959707019,On-Time
INV-042632,10,30457.025631047487,On-Time
INV-042633,43,18040.849810580105,On-Time
INV-042634,47,77449.94416233986,On-Time
INV-042635,35,10687.300144552,On-Time
INV-042636,31,26385.624782519986,On-Time
INV-042637,15,18194.89771927272,On-Time
INV-042638,11,16412.157323077692,On-Time
INV-042639,9,20393.965766385598,On-Time
INV-042640,2,100759.99223471372,On-Time
INV-042641,44,51179.136579335485,On-Time
INV-042642,30,13956.407206087591,On-Time
INV-042643,16,11959.061317481533,On-Time
INV-042644,48,10073.405125817644,On-Time
INV-042645,1,24726.8926682304,On-Time
INV-042646,48,4835.922807895945,On-Time
INV-042647,6,17755.938572798987,Delayed
INV-042648,46,32275.605418505827,On-Time
INV-042649,11,10663.117865244922,On-Time
INV-042650,33,22940.30334948482,On-Time
INV-042651,17,28721.46923039287,On-Time
INV-042652,34,3781.2305279691645,On-Time
INV-042653,46,27076.689044293806,On-Time
INV-042654,40,13920.75780639439,On-Time
INV-042655,25,139731.79586389827,On-Time
INV-042656,22,26852.4101171933,Delayed
INV-042657,26,8787.586938104627,On-Time
INV-042658,27,3579.3950528225037,On-Time
INV-042659,38,20961.34161642864,Delayed
INV-042660,9,81314.16215105838,Delayed
INV-042661,37,12027.309747668647,On-Time
INV-042662,5,30170.080306693697,On-Time
INV-042663,18,46178.66157961282,On-Time
INV-042664,22,43820.15437812098,On-Time
INV-042665,46,21937.501868260842,On-Time
INV-042666,12,11404.349019768943,On-Time
INV-042667,44,16989.117406131907,On-Time
INV-042668,22,7556.635268530242,On-Time
INV-042669,6,8580.502411073141,On-Time
INV-042670,36,59262.11322642766,On-Time
INV-042671,27,30795.589768902337,Delayed
INV-042672,47,29367.02681266064,On-Time
INV-042673,15,10750.191673887573,On-Time
INV-042674,17,72932.73308174277,On-Time
INV-042675,3,17458.174087107094,Delayed
INV-042676,10,25115.11019889815,On-Time
INV-042677,25,70605.32055210203,On-Time
INV-042678,21,10692.628831076303,On-Time
INV-042679,40,11668.813822006172,On-Time
INV-042680,9,61919.2219951203,On-Time
INV-042681,24,49707.742005053515,On-Time
INV-042682,32,31059.498560366323,On-Time
INV-042683,3,2495.530886863901,On-Time
INV-042684,33,79151.51355003928,On-Time
INV-042685,43,11968.229788466399,On-Time
INV-042686,45,12333.609975441599,On-Time
INV-042687,12,18031.706396324073,On-Time
INV-042688,29,6648.421217659233,On-Time
INV-042689,21,74493.36867014729,On-Time
INV-042690,39,26166.007106891517,On-Time
INV-042691,34,44328.403186421965,On-Time
INV-042692,33,10151.804946788645,On-Time
INV-042693,32,59078.204489292555,On-Time
INV-042694,20,91462.7158095696,On-Time
INV-042695,3,6157.811656097585,On-Time
INV-042696,4,7150.988259807171,On-Time
INV-042697,17,9845.725755418549,On-Time
INV-042698,50,55533.91140773367,On-Time
INV-042699,17,26396.803073011917,On-Time
INV-042700,19,20614.42664479638,On-Time
INV-042701,4,31801.405878362217,On-Time
INV-042702,29,152077.10578585888,On-Time
INV-042703,17,3843.9902081656205,On-Time
INV-042704,22,16156.302054830487,On-Time
INV-042705,2,1015.9874557705402,On-Time
INV-042706,42,36556.68416861288,On-Time
INV-042707,12,65317.16945683522,On-Time
INV-042708,45,16209.245934544571,On-Time
INV-042709,11,42310.075054241104,On-Time
INV-042710,40,4741.223627359742,On-Time
INV-042711,29,35548.56692332274,On-Time
INV-042712,20,256446.05012011403,On-Time
INV-042713,5,15033.412138332937,On-Time
INV-042714,25,33438.95711936411,On-Time
INV-042715,34,12210.78864777213,Delayed
INV-042716,12,26264.884737298686,On-Time
INV-042717,28,66686.44488660693,On-Time
INV-042718,34,40104.465325187586,On-Time
INV-042719,6,19883.75044895558,On-Time
INV-042720,19,19557.05643057833,On-Time
INV-042721,12,6623.455290109321,On-Time
INV-042722,25,60970.59518143665,On-Time
INV-042723,13,46589.917128463705,On-Time
INV-042724,17,6276.465434636625,On-Time
INV-042725,12,26262.187430909078,On-Time
INV-042726,3,8717.910921833613,On-Time
INV-042727,24,13967.011283017098,On-Time
INV-042728,8,49593.28366448265,On-Time
INV-042729,48,59256.567625984855,On-Time
INV-042730,36,44852.69357200216,On-Time
INV-042731,26,16804.039833783663,On-Time
INV-042732,45,34910.99193886382,On-Time
INV-042733,8,10172.175382291283,On-Time
INV-042734,32,46759.69456135593,On-Time
INV-042735,32,21627.78431350677,On-Time
INV-042736,1,13700.363379861978,On-Time
INV-042737,3,10627.468201814187,On-Time
INV-042738,1,43409.768866742466,On-Time
INV-042739,15,19208.604388397653,On-Time
INV-042740,50,13499.498374824481,On-Time
INV-042741,20,13447.933662051753,On-Time
INV-042742,3,6352.887842759073,On-Time
INV-042743,15,26017.52082973356,Delayed
INV-042744,37,29358.171793702826,On-Time
INV-042745,21,5005.652631324175,On-Time
INV-042746,42,7509.6885497779695,On-Time
INV-042747,39,4237.997055106418,On-Time
INV-042748,23,73468.74907859346,On-Time
INV-042749,40,40877.5367971116,On-Time
INV-042750,35,66435.98328957296,On-Time
INV-042751,18,111331.74804179436,On-Time
INV-042752,17,34174.778517542654,On-Time
INV-042753,31,20742.05416462643,On-Time
INV-042754,48,26774.777358926727,On-Time
INV-042755,26,11559.573236653014,On-Time
INV-042756,22,9861.779939479387,On-Time
INV-042757,45,14465.360347518337,On-Time
INV-042758,36,17186.32575665797,On-Time
INV-042759,35,4187.285036602964,On-Time
INV-042760,11,6396.945136667299,On-Time
INV-042761,27,6183.823850436283,On-Time
INV-042762,34,5930.023383137131,On-Time
INV-042763,18,41660.78780688068,Delayed
INV-042764,27,15765.97216074579,On-Time
INV-042765,4,18164.717820206748,On-Time
INV-042766,17,32298.898909553725,On-Time
INV-042767,6,50152.99501377781,On-Time
INV-042768,42,34740.04648269788,On-Time
INV-042769,11,113291.57259208844,On-Time
INV-042770,5,22915.648144069964,On-Time
INV-042771,18,26830.191678925585,On-Time
INV-042772,25,12025.0915230174,On-Time
INV-042773,10,3313.5455025353417,On-Time
INV-042774,41,23836.90450561916,On-Time
INV-042775,16,52254.65831361842,On-Time
INV-042776,10,10485.133802027867,On-Time
INV-042777,10,13216.278508407095,On-Time
INV-042778,36,57547.47119732972,On-Time
INV-042779,21,20973.454130264778,On-Time
INV-042780,14,8748.663052546413,On-Time
INV-042781,8,8451.179063708742,On-Time
INV-042782,1,42459.37539978335,On-Time
INV-042783,16,19318.67025217828,On-Time
INV-042784,26,19046.94569680981,On-Time
INV-042785,49,5542.9693299955325,On-Time
INV-042786,42,35490.048211194444,On-Time
INV-042787,6,61850.62489601161,On-Time
INV-042788,39,15330.298919697041,On-Time
INV-042789,50,33167.49308158552,On-Time
INV-042790,2,14663.556603684297,On-Time
INV-042791,9,39889.27385429501,On-Time
INV-042792,5,36092.767270941666,On-Time
INV-042793,40,14998.283063609773,On-Time
INV-042794,5,2624.7651056961918,On-Time
INV-042795,47,9902.512063614808,On-Time
INV-042796,8,31089.16349647058,On-Time
INV-042797,5,53315.233642462976,On-Time
INV-042798,5,12031.266866211321,On-Time
INV-042799,17,84501.95956343769,Delayed
INV-042800,9,98104.15845948488,On-Time
INV-042801,34,44282.16305853456,On-Time
INV-042802,33,7072.804129587441,On-Time
INV-042803,22,44862.599660191416,On-Time
INV-042804,21,12856.413273047498,On-Time
INV-042805,43,12170.38773750955,On-Time
INV-042806,15,34647.261004694046,On-Time
INV-042807,1,33811.56291499784,On-Time
INV-042808,7,34753.5849077353,On-Time
INV-042809,23,42486.42178228352,On-Time
INV-042810,47,20807.390261852946,On-Time
INV-042811,6,5172.703839393278,On-Time
INV-042812,20,176787.86364655232,On-Time
INV-042813,26,14899.455675982083,On-Time
INV-042814,42,10798.834951097895,On-Time
INV-042815,12,6536.435440789974,On-Time
INV-042816,13,25634.303159706193,On-Time
INV-042817,47,22827.00359378338,On-Time
INV-042818,49,19529.48644371058,On-Time
INV-042819,13,98556.078584888,On-Time
INV-042820,2,42555.94814235375,On-Time
INV-042821,32,7961.028618166824,On-Time
INV-042822,50,175234.8981501361,On-Time
INV-042823,31,4840.366061326025,On-Time
INV-042824,11,19618.955492896384,On-Time
INV-042825,37,10612.400213077366,On-Time
INV-042826,4,31903.766329005004,On-Time
INV-042827,34,41611.73319989433,On-Time
INV-042828,16,14575.509550049816,On-Time
INV-042829,31,62972.58121603001,On-Time
INV-042830,25,26878.13511548158,On-Time
INV-042831,39,94940.33170499039,On-Time
INV-042832,8,55774.72121362263,On-Time
INV-042833,8,13749.385750179143,On-Time
INV-042834,34,63270.39493128046,On-Time
INV-042835,15,11553.638005534767,On-Time
INV-042836,5,41212.810656484966,On-Time
INV-042837,19,37290.424132849585,On-Time
INV-042838,10,13134.032022706942,On-Time
INV-042839,9,2997.899871940013,On-Time
INV-042840,29,96539.85168955928,On-Time
INV-042841,40,33484.517354766715,On-Time
INV-042842,37,22483.849333489354,On-Time
INV-042843,19,22443.058074868433,On-Time
INV-042844,13,58382.79294534104,On-Time
INV-042845,46,195883.7542848186,On-Time
INV-042846,40,54325.469182686335,On-Time
INV-042847,16,31810.679116220144,On-Time
INV-042848,30,29318.2661381061,On-Time
INV-042849,5,31698.643751766453,On-Time
INV-042850,33,8072.463420166668,On-Time
INV-042851,19,39538.58461710061,On-Time
INV-042852,19,5939.691655839133,On-Time
INV-042853,17,34264.9615273834,On-Time
INV-042854,24,13744.338459606528,On-Time
INV-042855,28,52351.616094498815,On-Time
INV-042856,42,32230.785327098267,On-Time
INV-042857,37,15509.358524275714,On-Time
INV-042858,22,8018.191320079951,On-Time
INV-042859,39,96393.3830385393,On-Time
INV-042860,16,20204.007556923025,On-Time
INV-042861,35,125470.66249302319,On-Time
INV-042862,27,6431.210222406763,On-Time
INV-042863,12,17103.968283625818,On-Time
INV-042864,46,2319.984114110399,On-Time
INV-042865,28,46922.09925941528,On-Time
INV-042866,1,50928.63738383635,On-Time
INV-042867,39,12026.881719956229,On-Time
INV-042868,18,11448.689229174679,Delayed
INV-042869,23,14936.601140339078,On-Time
INV-042870,22,17328.664172808254,On-Time
INV-042871,4,12588.02263413869,On-Time
INV-042872,48,64920.46455720154,On-Time
INV-042873,11,13782.430067538571,On-Time
INV-042874,18,3306.614139508639,Delayed
INV-042875,48,17071.05890625835,On-Time
INV-042876,7,13194.893245485899,On-Time
INV-042877,21,5956.232503253838,On-Time
INV-042878,35,26611.52850070157,On-Time
INV-042879,37,3209.7504851875756,On-Time
INV-042880,50,32237.15974984297,On-Time
INV-042881,30,21310.299968299645,On-Time
INV-042882,17,12539.652498439265,Delayed
INV-042883,33,7002.929301649146,On-Time
INV-042884,16,5098.119376848608,On-Time
INV-042885,15,53194.08288202229,On-Time
INV-042886,13,16326.179076493216,On-Time
INV-042887,39,4110.458535387419,On-Time
INV-042888,3,21768.361869134016,On-Time
INV-042889,24,16761.023627229555,On-Time
INV-042890,23,90488.06700166875,On-Time
INV-042891,45,14589.407377025764,On-Time
INV-042892,48,58653.46935198183,On-Time
INV-042893,1,17698.312654348,On-Time
INV-042894,32,6757.2563688930395,On-Time
INV-042895,33,35296.73781275285,On-Time
INV-042896,48,74429.85252724677,On-Time
INV-042897,30,54550.88506438817,On-Time
INV-042898,2,30150.66239567502,Delayed
INV-042899,18,59711.900837095716,On-Time
INV-042900,30,26116.56923367228,On-Time
INV-042901,18,23906.908147423426,On-Time
INV-042902,5,5051.242065721796,On-Time
INV-042903,5,27236.416100639304,Delayed
INV-042904,8,99503.97513226446,On-Time
INV-042905,9,4289.744432779317,On-Time
INV-042906,32,5930.29096298559,On-Time
INV-042907,14,15881.608218267129,On-Time
INV-042908,13,5677.563077938768,On-Time
INV-042909,18,43664.04233752764,On-Time
INV-042910,4,3914.557570128005,On-Time
INV-042911,50,43503.4890878707,Delayed
INV-042912,22,60134.65321412729,On-Time
INV-042913,20,42484.83522665401,On-Time
INV-042914,15,22481.208507658488,On-Time
INV-042915,7,37581.644009716816,On-Time
INV-042916,13,6937.514354803804,On-Time
INV-042917,34,28558.556507384925,On-Time
INV-042918,41,11868.05351170786,Delayed
INV-042919,30,53678.708939401935,On-Time
INV-042920,5,44811.904604834104,On-Time
INV-042921,1,9794.890376161567,On-Time
INV-042922,31,31308.9331285188,On-Time
INV-042923,20,32634.19279922585,On-Time
INV-042924,19,13710.626245493253,On-Time
INV-042925,29,22526.674692100074,On-Time
INV-042926,45,36737.00796305842,On-Time
INV-042927,38,13950.799337964418,On-Time
INV-042928,10,9082.840357425152,On-Time
INV-042929,29,27662.78704930258,On-Time
INV-042930,31,97089.65270019272,On-Time
INV-042931,11,18909.564326309177,On-Time
INV-042932,23,15488.041198338698,On-Time
INV-042933,30,9970.541799641931,On-Time
INV-042934,25,69569.05128713007,On-Time
INV-042935,16,52848.75613694513,On-Time
INV-042936,23,19030.16758866509,On-Time
INV-042937,33,10022.851893408424,On-Time
INV-042938,37,9930.481485634851,On-Time
INV-042939,28,9363.467568259766,Delayed
INV-042940,27,13449.993725818798,On-Time
INV-042941,6,12572.045207141218,On-Time
INV-042942,38,10529.26204331275,On-Time
INV-042943,37,67179.75421580409,On-Time
INV-042944,6,107501.98564981992,On-Time
INV-042945,25,7410.687224101876,On-Time
INV-042946,13,12439.715462634513,On-Time
INV-042947,33,8536.391755954812,On-Time
INV-042948,33,30287.329243470736,On-Time
INV-042949,25,15680.946245341476,On-Time
INV-042950,14,7858.702432665806,On-Time
INV-042951,40,114991.32900125891,On-Time
INV-042952,41,35871.59908649641,Delayed
INV-042953,42,8271.34787899096,On-Time
INV-042954,38,99380.007297424,On-Time
INV-042955,9,6996.377611859167,On-Time
INV-042956,18,40719.05875521871,Delayed
INV-042957,15,247172.38534121466,On-Time
INV-042958,4,19318.281082579906,On-Time
INV-042959,34,16509.83462141398,Delayed
INV-042960,38,26045.401961826094,On-Time
INV-042961,17,203921.43909496648,On-Time
INV-042962,7,96396.3163922635,On-Time
INV-042963,32,14137.869407248989,On-Time
INV-042964,23,29867.698736036604,On-Time
